insee,commune_name,total_tiles,total_population,total_households,avg_income_person,mean_poverty_rate,avg_income_person_popweighted,mean_poverty_rate_hhweighted
21499,Pothières,4,174.0,76.20000000000002,22310.7025,9.695,20840.82781609195,11.944986876640419
65085,Bernadets-Debat,3,75.0,32.0,21737.03,31.73333333333333,20840.8072,29.061812499999995
15146,Pailherols,3,24.0,11.4,21193.996666666666,11.516666666666666,20839.867083333334,11.404736842105264
79306,Saurais,3,42.0,20.2,20839.52666666667,26.183333333333334,20839.528809523807,26.730198019801982
08246,Landres-et-Saint-Georges,5,77.0,42.1,21902.808,20.154,20839.41155844156,17.3409026128266
05086,Montjay,7,84.0,41.50000000000001,21783.34,22.967142857142857,20838.64273809524,25.29934939759036
32414,Sarragachies,5,150.0,65.2,21285.232,14.882,20838.551466666668,13.345184049079753
27138,Chamblac,8,156.0,71.3,20944.99125,16.9425,20838.1083974359,16.970561009817672
07061,Chauzon,1,2.0,1.0,20837.7,30.0,20837.7,30.0
31135,Cazères,6,1180.5,478.3,21164.221666666668,21.42833333333333,20837.557331639135,17.24669036169768
43091,Les Estables,7,284.0,130.3,19408.114285714284,26.334285714285716,20837.37419014084,14.964842670759786
24225,Lamonzie-Saint-Martin,10,1521.0,622.5,21027.374,13.897,20836.843152531226,13.043270682730924
12118,Lacroix-Barrez,11,334.5,167.1,20392.03818181818,18.69,20836.599686098656,18.912800718132853
83148,Vidauban,33,8808.5,3862.4,22511.180606060603,18.560303030303032,20836.329113924046,19.682827257663625
79010,Arçais,5,598.0,292.90000000000003,22493.066,12.190000000000001,20835.92225752508,20.999720040969617
55145,Damvillers,4,561.5,268.0,22694.0125,15.7725,20835.685583259125,17.205037313432836
64489,Saint-Martin-d'Arberoue,4,161.5,67.8,20215.5625,7.45,20835.676780185757,6.635840707964602
08006,Alland'Huy-et-Sausseuil,3,238.5,90.9,20118.586666666666,15.469999999999999,20834.947358490568,13.19917491749175
62495,Ledinghem,2,43.0,16.5,20834.905,20.575,20834.90976744186,16.364545454545453
19228,Saint-Pantaléon-de-Lapleau,1,7.0,4.2,20834.8,23.81,20834.8,23.81
27629,Thiberville,1,125.5,55.699999999999996,20834.77,12.21,20834.77,12.21
09246,Rimont,10,417.0,197.5,19789.806,34.271,20834.713741007192,25.92267848101265
88465,Capavenir-Vosges,9,6490.5,3168.2,22889.625555555554,10.166666666666666,20833.684994222323,17.925893567325293
33536,Le Tuzan,5,243.5,92.60000000000001,22414.358,13.66,20833.641170431212,15.231025917926564
42027,Bully,9,329.5,137.8,20917.463333333333,10.67,20833.625872534143,13.643955007256894
16173,Juillé,2,71.0,33.5,20807.15,22.16,20833.552112676054,20.296119402985074
59326,Killem,3,929.5,350.3,21369.79333333333,15.683333333333332,20833.46842926304,14.297767627747646
60178,Crèvecœur-le-Grand,2,1790.0,803.0,23115.72,6.635,20833.06273743017,13.203897882938978
73123,La Giettaz,8,372.5,179.7,21392.5825,15.782499999999999,20832.486375838926,13.521964385086255
22390,Yvias,4,358.0,158.5,21296.9825,15.75,20832.19960893855,18.93006940063092
34115,Gorniès,7,75.0,44.300000000000004,20596.98285714286,18.172857142857143,20831.870533333335,18.736455981941308
35034,La Boussac,11,742.0,307.70000000000005,20642.125454545454,13.69909090909091,20831.28398247979,16.767637309067275
04088,Forcalquier,20,3769.5,1900.1000000000001,22124.054500000002,23.252000000000002,20831.115803156918,22.761295721277826
01219,Lompnas,1,156.5,76.00000000000001,20830.97,15.92,20830.97,15.920000000000002
24006,Allas-les-Mines,1,114.0,54.0,20830.81,18.52,20830.81,18.52
02722,Soissons,3,9501.0,4689.1,20901.88333333333,21.403333333333332,20829.76829175876,22.243341366147018
22293,Saint-Gilles-les-Bois,1,142.0,64.9,20829.73,6.16,20829.73,6.16
86104,Genouillé,12,242.5,111.10000000000001,21900.708333333332,20.07,20829.676020618557,21.15251125112511
11293,Pomas,2,370.5,150.10000000000002,21760.559999999998,18.235,20829.616545209177,18.591965356429043
21091,Bouhey,1,3.0,1.6,20829.6,18.75,20829.6,18.75
24291,Montignac,19,1905.0,1004.9,21820.734736842107,17.57,20829.554055118107,20.918203801373274
09137,Gudas,3,106.0,44.5,21343.036666666667,10.87,20829.474150943395,12.581685393258427
88387,Removille,1,20.0,8.5,20829.28,22.35,20829.28,22.35
85193,Rosnay,6,470.0,190.60000000000002,22029.536666666667,13.081666666666665,20829.092936170215,12.383856243441763
46068,Cénevières,8,63.0,32.4,19994.17,32.64125,20828.47126984127,29.013858024691352
76186,Conteville,5,335.0,140.4,20989.906,16.198,20828.38465671642,14.387051282051285
55191,Foameix-Ornel,2,10.0,3.6,20828.38,22.22,20828.38,22.220000000000002
61046,Bizou,1,22.0,11.700000000000001,20827.72,5.98,20827.72,5.98
76345,Haussez,4,39.0,15.399999999999999,20887.2925,18.75,20827.394358974358,13.635909090909092
82055,Esparsac,7,152.0,65.19999999999999,21385.955714285716,15.668571428571429,20827.363289473684,16.86946319018405
12184,Pomayrols,4,36.0,17.3,19461.9875,23.0375,20827.14916666667,13.874046242774567
43225,Saint-Vénérand,2,17.5,9.3,20827.14,6.46,20827.14,6.453225806451613
54125,Chenevières,1,256.0,109.0,20827.1,9.17,20827.1,9.17
79038,Boismé,17,869.0,355.7,22461.88882352941,14.49470588235294,20826.77838319908,11.807483834692157
62440,Hermies,3,1019.5,448.90000000000003,22406.086666666666,13.516666666666666,20826.672913192742,14.500904433058587
49058,Les Cerqueux,3,300.0,111.99999999999999,21115.24,10.35,20826.433100000002,11.693044642857144
55545,Verdun,12,10807.5,5690.5,23621.190000000002,13.495833333333332,20826.381014110568,21.976058342852124
34221,Puéchabon,4,456.0,209.4,22768.8125,31.6475,20826.315614035087,23.638681948424065
57630,Sarrebourg,5,7130.5,3726.2000000000003,22110.354,15.604000000000003,20826.027073136527,19.273807364070635
03072,Chazemais,10,332.0,137.3,20260.387,22.788999999999998,20825.93805722892,18.788849235251273
52120,Chauffourt,2,158.0,68.6,20763.46,8.765,20825.354303797467,8.746107871720117
12298,Villecomtal,4,246.0,110.3,21091.245,18.505,20825.270813008126,20.39977334542158
49080,Les Hauts-d'Anjou,97,7669.5,3075.7,22528.380103092786,8.879690721649485,20824.65233000848,12.058552199499301
11269,Ouveillan,14,2092.0,977.8,21625.84571428571,23.862142857142857,20824.525996653923,19.554960114542858
17374,Sainte-Même,1,100.5,45.99999999999999,20824.43,6.52,20824.43,6.5200000000000005
24413,Saint-Georges-Blancaneix,3,113.0,45.1,20786.053333333333,12.616666666666667,20824.41513274336,14.189356984478934
63382,Saint-Pardoux,4,167.0,79.3,20576.9975,15.9225,20824.26826347305,16.5156368221942
26333,Saint-Vallier,2,2241.5,1235.1,20925.59,17.545,20823.853930403748,18.298470569184683
88318,Moyemont,2,227.0,86.6,21150.255,15.899999999999999,20823.42515418502,16.16933025404157
47141,Laussou,8,170.5,83.5,20925.8875,20.385,20823.365278592373,19.280275449101797
19192,Saint-Chamant,5,336.5,165.9,21643.714,14.098000000000003,20823.248618127785,15.790379746835445
21494,Poncey-sur-l'Ignon,1,33.0,16.0,20822.87,12.5,20822.87,12.5
62843,Verchin,2,112.0,49.9,20968.875,14.03,20822.673749999998,14.025931863727456
62137,Blangerval-Blangermont,1,54.0,19.1,20822.58,10.99,20822.58,10.99
36161,Le Pont-Chrétien-Chabenet,2,61.0,35.6,20434.825,12.04,20822.562950819673,12.07438202247191
11365,Saint-Sernin,2,20.0,8.2,21099.175,30.979999999999997,20821.821999999996,31.70390243902439
86255,Savigné,18,1022.5,476.7,20160.80222222222,20.134444444444444,20821.647031784843,18.313392070484582
23036,Bussière-Dunoise,19,683.0,352.0,20668.77052631579,22.218421052631577,20821.410168374812,19.858150568181816
39159,Colonne,2,169.0,68.30000000000001,22216.144999999997,20.935000000000002,20820.77142011834,18.598360175695458
32102,Cézan,4,39.0,18.2,21796.9175,20.715,20820.30564102564,26.372692307692308
70240,Fontaine-lès-Luxeuil,8,1214.5,534.8,21120.535,10.74625,20820.093775216137,14.658053477935676
72161,Lhomme,11,647.0,311.40000000000003,20504.31090909091,13.507272727272726,20819.923933539412,10.885250481695566
08145,Douzy,6,2139.5,855.1,21499.796666666665,13.118333333333332,20819.35313858378,13.951339024675475
02323,Fontaine-Uterte,1,115.0,46.199999999999996,20819.35,8.44,20819.35,8.44
34013,Aspiran,5,1323.0,575.7,21369.002,16.532,20819.28517384732,19.67822824387702
30152,Les Mages,6,1717.5,739.7,21725.903333333332,15.89,20819.086887918485,15.250204136812219
86236,Saint-Pierre-de-Maillé,31,543.5,269.0,21592.10870967742,22.25741935483871,20818.214710211592,18.8455092936803
46337,Mayrac,1,59.0,27.89999999999999,20818.06,17.92,20818.06,17.92
21577,Saint-Usage,1,268.5,112.0,20818.04,13.48,20818.04,13.48
64368,Masparraute,2,120.0,43.10000000000001,20823.86,9.065000000000001,20817.964500000002,9.049767981438515
72038,Boëssé-le-Sec,3,380.0,167.2,21369.77,11.763333333333334,20817.927763157895,9.986543062200958
63147,Églisolles,8,135.0,72.3,20851.81375,13.9575,20817.904074074075,16.045975103734442
36054,Cléré-du-Bois,15,170.0,78.2,21973.892666666667,19.96066666666667,20816.66458823529,18.160421994884913
56200,Ruffiac,23,1090.0,484.8,20906.256086956524,12.048260869565217,20816.228770642203,12.45737417491749
18019,Azy,11,336.5,150.2,21013.86818181818,15.49818181818182,20815.670118870727,14.713555259653797
34150,Marseillan,19,7300.0,3710.7,21657.974210526318,19.540526315789474,20815.313319863017,20.547323685557984
21403,Ménessaire,2,75.0,36.5,20818.815000000002,16.67,20814.8072,16.43904109589041
50188,Folligny,5,715.0,289.9,21352.090000000004,9.536,20814.58302797203,12.763946188340809
50146,Courtils,2,92.0,46.0,21102.379999999997,13.9,20814.270434782607,13.261521739130433
05093,Névache,9,359.0,155.1,21903.41888888889,13.614444444444445,20814.081699164344,22.501225016118635
72251,René,5,231.0,101.2,20756.296,18.086000000000002,20813.668138528137,16.205375494071145
16212,Massignac,9,276.0,135.7,19205.793333333335,32.147777777777776,20813.53469202898,20.34098747236551
66025,Bourg-Madame,6,1118.0,497.49999999999994,20288.855,18.776666666666667,20813.376229874775,19.033599999999996
52194,Eurville-Bienville,2,1225.5,565.5,20865.120000000003,10.844999999999999,20813.29890248878,11.107144120247568
81089,Faussergues,6,74.0,32.900000000000006,20983.03,25.17833333333333,20813.262027027027,25.228632218844982
64240,Gère-Bélesten,1,51.0,23.700000000000003,20812.91,15.61,20812.91,15.61
59450,Ors,7,534.0,231.70000000000002,21848.085714285717,14.414285714285715,20812.354363295886,18.03991799741044
24182,Le Fleix,8,664.0,274.0,21263.2725,18.32,20812.27027861446,17.155354014598537
58244,Saint-Hilaire-en-Morvan,9,125.0,56.6,21261.81,15.18222222222222,20812.137679999996,15.903533568904592
37191,Razines,4,107.0,46.5,21916.5875,12.615,20811.92168224299,13.980408602150534
81096,Le Fraysse,11,140.0,60.800000000000004,21169.693636363638,16.884545454545453,20811.872714285713,17.26907894736842
2A253,Quasquara,1,39.0,23.0,20811.85,8.7,20811.85,8.7
17312,Saint-Bonnet-sur-Gironde,13,434.0,208.29999999999998,21091.62076923077,23.12769230769231,20811.59100230415,22.420844935189642
80019,Allery,4,372.0,154.9,21292.72,8.7725,20811.177728494626,14.71890897353131
32153,Haulies,4,98.0,39.9,20549.54,16.185000000000002,20810.81030612245,14.538070175438596
44123,Pierric,11,279.5,116.10000000000001,21382.46909090909,19.002727272727274,20810.662719141324,21.44788975021533
65195,Génos,1,1.0,0.5,20810.3,20.0,20810.3,20.0
25156,Pays-de-Clerval,7,901.0,377.8,22191.007142857143,11.744285714285715,20809.95871254162,14.214089465325571
40289,Sarraziet,1,139.0,47.39999999999999,20809.32,9.07,20809.32,9.07
24262,Mayac,4,109.0,44.9,20201.5325,17.0375,20809.280642201833,12.91639198218263
66127,Opoul-Périllos,9,1180.0,485.70000000000005,19638.17111111111,30.970000000000002,20808.578999999998,22.069180564134243
22068,Grâce-Uzel,4,290.0,130.10000000000002,21492.8125,19.497500000000002,20808.478896551725,14.758616448885473
59122,Cambrai,7,20620.5,10312.0,20676.37,20.555714285714284,20807.887090274246,21.692117920868892
26281,Romans-sur-Isère,14,18605.0,8988.4,23699.690000000002,15.027142857142858,20807.72297178178,18.738728917271146
30297,Saint-Sauveur-Camprieu,7,174.5,92.2,20851.488571428574,14.809999999999999,20807.383954154728,17.573698481561816
53158,Montjean,8,473.0,196.99999999999994,21474.48875,9.344999999999999,20807.065031712475,11.473700507614211
24264,Ménesplet,8,776.0,333.0,20831.67625,13.05625,20806.81518685567,11.349876876876877
09219,Orgibet,1,4.0,2.5,20806.78,28.0,20806.78,28.0
31363,Montbernard,7,122.0,55.3,22450.182857142856,22.774285714285718,20806.393360655737,25.857848101265823
42304,Sury-le-Comtal,12,5991.5,2401.7,22188.930000000004,10.918333333333335,20806.205879162146,14.866460007494693
24221,Rudeau-Ladosse,4,23.0,11.399999999999999,20505.9675,16.355,20805.57434782609,15.7890350877193
42121,Lérigneux,2,112.5,46.1,20919.57,6.75,20805.45182222222,6.5036442516268975
56089,Inguiniel,33,1780.0,785.8000000000001,21972.165454545455,11.779393939393941,20804.70311516854,14.748619241537284
59389,Masnières,2,1294.5,484.09999999999997,21646.05,6.275,20804.559849362686,11.383402189630242
81183,Mont-Roc,4,40.0,14.899999999999999,20813.525,21.705,20804.545000000002,22.82013422818792
22300,Saint-Hervé,3,40.0,17.3,21407.27,9.51,20804.51225,11.559653179190752
63081,Champétières,7,66.0,36.9,20731.98857142857,15.792857142857143,20804.510151515155,15.989024390243904
19210,Saint-Hilaire-Luc,3,31.0,15.7,20804.36,11.6,20804.363225806454,12.103184713375796
27016,Les Andelys,20,6478.5,2881.2,22061.7465,10.52,20803.878471096705,14.641701721504928
32233,Marciac,8,986.0,553.2,22009.6325,20.5425,20803.580679513183,21.565175343456254
28327,Saint-Bomer,4,120.5,52.99999999999999,21923.24,21.225,20803.543236514524,20.941547169811326
04205,Seyne,34,1234.0,610.7,21115.473529411764,19.036470588235293,20803.44996353322,17.372511871622727
2B303,San-Giuliano,9,268.5,126.40000000000002,23954.44111111111,33.48888888888889,20803.300409683427,30.537919303797466
23003,Alleyrat,3,88.0,41.5,20529.153333333335,11.473333333333334,20803.16409090909,9.636024096385542
22163,Paule,22,489.0,231.3,21045.04909090909,18.169090909090908,20802.467321063396,16.298210116731514
56028,Caden,20,1126.5,488.0,20485.211499999998,15.9595,20802.46558810475,15.246442622950818
29278,Spézet,37,1563.0,756.3,21039.274324324324,18.053513513513515,20802.446778630845,16.89751421393627
42282,Saint-Romain-d'Urfé,6,162.5,79.19999999999999,21146.106666666667,12.313333333333333,20802.251015384616,12.24588383838384
64404,Montory,7,228.0,107.3,21364.977142857144,19.881428571428575,20801.93320175439,18.263709226467842
55150,Demange-Baudignécourt,5,511.5,221.8,21387.984,13.819999999999999,20801.757565982403,11.632524797114517
38421,Saint-Martin-d'Hères,4,14436.5,6458.099999999999,23293.165,16.2175,20801.60739618328,19.27291153744909
24361,Saint-Agne,1,52.5,18.799999999999997,20801.5,11.7,20801.5,11.7
79111,Ensigné,4,203.5,99.0,20279.48,13.004999999999999,20801.34886977887,15.960555555555556
71076,Chalon-sur-Saône,5,26589.5,14535.0,20487.84,17.958,20800.701165873747,16.868722394220846
33254,Loupiac-de-la-Réole,1,36.0,14.1,20800.04,14.18,20800.04,14.18
34287,Saint-Saturnin-de-Lucian,2,34.0,14.6,21673.765,22.71,20800.037941176473,20.545479452054796
04222,Turriers,6,224.0,111.69999999999999,21016.613333333335,14.35,20799.760535714286,17.636938227394808
71508,Savigny-sur-Seille,4,180.5,83.69999999999999,20531.05,23.9025,20799.53088642659,17.204982078853046
40331,Villeneuve-de-Marsan,10,1994.5,925.9,21137.261,13.556000000000001,20799.0850238155,15.566434820174964
70226,Fallon,1,175.5,84.1,20799.08,7.25,20799.08,7.249999999999999
17474,Villeneuve-la-Comtesse,5,532.0,247.7,20531.194,15.197999999999999,20799.078618421056,17.64225272507065
33378,Saint-Avit-Saint-Nazaire,9,491.5,226.6,21460.505555555555,12.875555555555557,20799.077121057984,18.576557811120917
33038,Bégadan,10,419.5,190.2,20973.142,17.214,20798.700464839098,15.773738170347006
12097,Espeyrac,9,72.5,40.3,20746.25,15.764444444444443,20798.56,14.640620347394544
03104,Doyet,13,823.0,393.6000000000001,20435.825384615382,18.034615384615385,20798.513809234504,14.862441565040651
53236,Saint-Mars-du-Désert,2,66.0,31.3,20780.235,22.435,20798.23196969697,23.31961661341853
21379,Marcheseuil,4,96.5,44.9,20982.98,22.8325,20798.078393782384,24.72278396436526
36144,Nuret-le-Ferron,16,273.0,113.2,20637.461875,16.25125,20797.97875457876,17.932190812720847
15223,Sauvat,6,148.0,68.7,20047.248333333333,16.486666666666668,20797.946317567566,10.625356622998542
63340,Saint-Étienne-sur-Usson,5,37.5,18.5,20657.561999999998,16.98,20796.742666666665,16.756972972972974
89015,Arcy-sur-Cure,4,402.5,213.5,20551.8625,16.5075,20796.291751552795,16.344604215456677
06151,Utelle,10,436.5,203.3,20898.975,16.367,20796.21418098511,18.444549926217416
83092,Pignans,15,2718.5,1158.0,22933.814000000002,20.441333333333333,20796.18259702041,19.02901122625216
17053,Bords,7,1052.5,452.59999999999997,21040.282857142858,15.118571428571428,20796.045401425177,14.339463102076891
95277,Gonesse,5,11554.0,4158.0,20971.122,17.31,20795.889095984076,16.233525012025012
59532,Saint-Georges-sur-l'Aa,2,195.0,68.8,24314.585,15.625,20795.08630769231,18.313953488372093
88424,Sainte-Marguerite,1,315.5,185.89999999999995,20794.87,8.61,20794.87,8.61
72138,Fresnay-sur-Sarthe,9,725.5,283.09999999999997,20703.51,10.241111111111111,20794.626609235012,8.759431296361711
84064,Lapalud,8,3060.0,1307.8999999999999,22869.3575,13.15875,20794.572928104575,16.446066977597674
80663,Rambures,2,233.0,100.89999999999999,19890.12,25.880000000000003,20794.247081545065,23.091516352824584
88524,Vrécourt,2,355.0,140.4,21298.97,16.715,20794.23766197183,18.159423076923076
45047,Bouzonville-aux-Bois,2,179.0,72.0,20804.505,15.035,20794.203016759777,15.277916666666666
79274,Saint-Martin-de-Mâcon,3,123.5,51.699999999999996,20174.98,7.476666666666667,20794.072469635626,13.152166344294004
10369,Semoine,4,191.5,85.89999999999999,20656.4725,20.415,20794.061879895566,19.908731082654253
29070,Guiler-sur-Goyen,4,318.5,146.3,20531.335,7.567499999999999,20793.926609105183,7.860334928229664
54130,Clayeures,2,160.0,66.9,20153.7,10.215,20793.822375,9.119088191330343
15100,Laveissenet,2,89.0,45.099999999999994,20778.655,13.120000000000001,20793.78191011236,13.080133037694015
24362,Val de Louyre et Caudeau,46,1142.0,538.2,22170.511739130434,15.857391304347827,20793.657101576184,19.675966183574886
07110,Joyeuse,3,765.0,402.4,20146.076666666668,28.286666666666665,20793.478418300656,23.360504473161036
33159,Étauliers,5,1288.0,606.8,20946.222,15.13,20793.181611024844,19.296687541199738
64330,Lées-Athas,2,11.0,4.6000000000000005,20233.495000000003,22.5,20793.046363636364,23.91304347826087
39180,Cressia,5,200.0,96.30000000000001,20725.458000000002,16.828,20792.92615,14.954683281412253
34031,Bessan,11,4995.0,2179.6,21953.90090909091,17.422727272727272,20792.655940940942,19.12291108460268
12049,Campuac,6,271.5,129.2,20361.426666666666,13.719999999999999,20792.408858195216,14.476842105263156
47244,Sainte-Gemme-Martaillac,4,159.0,67.6,21539.7575,22.0025,20792.333899371068,18.78721893491124
61501,Verrières,5,256.0,102.30000000000001,22714.474,13.212,20792.1560546875,14.764633431085045
19115,Ligneyrac,3,120.0,53.699999999999996,20676.376666666667,17.246666666666666,20791.88841666667,15.640931098696461
87128,Saint-Pardoux-le-Lac,34,997.5,454.7,21311.708529411764,15.012058823529411,20791.831223057645,17.55035847811744
70025,Arbecey,1,230.5,103.89999999999999,20791.14,17.42,20791.14,17.42
25223,Éternoz,8,268.0,122.0,19871.075,24.38625,20790.937164179104,18.032524590163938
31529,Samouillan,2,38.0,22.4,20929.71,14.715,20790.813157894736,15.623839285714288
07211,Saint-André-de-Cruzières,10,404.5,212.60000000000002,21147.66,24.811,20790.58826946848,24.786458137347132
61369,Saint-Bômer-les-Forges,16,681.5,295.7,21535.79875,9.36,20790.144666177548,10.046442340209673
58157,Marigny-l'Église,12,176.5,94.2,21297.729166666668,15.363333333333335,20790.048753541076,12.207048832271761
21432,Montigny-sur-Aube,2,108.0,55.9,23051.364999999998,11.045,20789.753703703704,13.591466905187835
19266,Thalamy,1,36.5,17.4,20789.44,12.07,20789.44,12.07
02409,Lappion,2,229.0,97.30000000000001,21003.875,18.69,20789.241048034935,12.431880781089413
50145,Courcy,4,349.0,134.8,21807.42,10.57,20789.233266475647,11.127054896142432
79047,Boussais,8,371.0,170.5,20677.29625,18.5425,20789.04566037736,14.250316715542523
17024,Aulnay,11,1214.5,615.2,20247.06636363636,21.28818181818182,20788.975137916834,17.93140929778934
04203,Selonnet,10,295.0,148.8,20453.949,21.898,20788.952881355934,19.285241935483867
86128,Lencloître,7,547.5,247.3,21020.817142857144,15.12857142857143,20788.839835616436,14.35353821269713
02289,Essises,1,23.0,9.6,20788.73,6.25,20788.73,6.25
43148,Paulhaguet,3,530.5,300.79999999999995,19138.51,26.026666666666667,20788.41343072573,17.72316489361702
24432,Saint-Julien-de-Lampon,4,202.0,106.7,19891.0125,21.6725,20788.233465346537,20.33566073102155
87182,Saint-Sulpice-les-Feuilles,21,957.0,482.5,20698.05761904762,18.53761904761905,20787.85677115987,16.74698652849741
2A272,Sartène,57,2420.0,1210.0,22447.86052631579,23.437894736842107,20787.773462809913,26.183041322314054
58227,Saint-Amand-en-Puisaye,16,965.5,518.5,21286.343125,15.049375,20787.726980838943,18.552441658630663
05044,Crévoux,6,113.0,54.199999999999996,20684.966666666664,19.246666666666666,20787.586106194693,19.925424354243543
11151,Fontiès-d'Aude,1,193.0,95.1,20786.9,20.93,20786.9,20.93
38034,Beaurepaire,8,2840.0,1198.8,20946.875,13.24,20786.868904929575,14.381459793126462
02763,Vasseny,1,214.0,77.5,20786.22,12.52,20786.22,12.52
24476,Saint-Pantaly-d'Excideuil,1,44.0,18.099999999999998,20786.11,4.42,20786.11,4.42
21548,Saint-Germain-de-Modéon,4,18.0,8.9,21318.945,21.93,20785.988333333335,20.2276404494382
86009,Archigny,37,799.0,373.9,21980.087567567567,16.782432432432433,20785.980938673343,14.818077025942765
03234,Saint-Gérand-de-Vaux,18,322.5,158.4,21722.429444444442,18.768888888888892,20785.874744186047,20.26748737373737
29151,Morlaix,13,6123.5,3158.4,22005.682307692306,16.93,20785.82367518576,20.43433763931104
31023,Aulon,5,261.5,124.00000000000001,20659.782,21.716,20785.456673040153,23.305129032258066
38031,Beaufin,1,16.0,10.1,20785.29,23.76,20785.29,23.76
62505,Leulinghen-Bernes,2,330.0,123.39999999999999,21200.085,13.475000000000001,20784.792,9.483978930307941
72291,Saint-Jean-de-la-Motte,19,793.5,325.59999999999997,21000.033157894737,12.009473684210526,20784.662797731566,12.775918304668306
63346,Saint-Genès-Champespe,13,141.0,82.0,20998.87,14.78076923076923,20784.586524822695,21.216585365853653
63047,La Bourboule,4,927.5,526.6,22551.7775,15.06,20784.54084636119,18.68440182301557
24001,Abjat-sur-Bandiat,14,398.5,207.29999999999995,20997.657857142858,21.61785714285714,20784.217051442913,22.04777134587554
61394,Saint-Germain-de-la-Coudre,12,570.0,263.5,21611.626666666667,12.3725,20784.183868421052,12.255259962049339
55044,Belrain,1,33.5,14.9,20783.93,26.85,20783.93,26.85
70196,Dampierre-lès-Conflans,3,203.0,85.69999999999999,20854.703333333335,15.65333333333333,20783.4160591133,11.554959159859976
34098,Ferrals-les-Montagnes,5,45.0,22.2,18868.268,35.862,20783.223555555553,29.27972972972973
24383,Saint-Capraise-d'Eymet,4,72.0,34.2,20452.1625,17.825,20783.10888888889,19.29970760233918
86193,Pleumartin,7,664.0,325.59999999999997,21820.25142857143,16.50857142857143,20782.76769578313,18.30416769041769
43189,Saint-Georges-Lagricol,9,397.5,168.9,20639.42222222222,17.561111111111114,20782.71447798742,15.451207815275312
23188,Saint-Dizier-les-Domaines,4,113.0,59.5,20656.295,15.9225,20782.14530973451,14.115344537815126
63242,Moriat,4,354.0,154.3,21430.6325,15.4325,20782.033813559323,13.671406351263771
39096,Champagney,4,431.0,165.0,20856.525,12.205,20781.97085846868,11.694727272727272
62886,Wicquinghem,2,156.0,52.8,21441.855000000003,14.905,20781.92653846154,17.23712121212121
07141,Lentillères,1,156.0,63.1,20780.85,17.43,20780.85,17.43
70525,Vauconcourt-Nervezain,4,197.5,97.90000000000002,18316.055,20.7575,20780.7942278481,15.013299284984676
17328,Saint-Fort-sur-Gironde,11,619.5,323.9,22524.776363636363,17.85181818181818,20779.67847457627,19.574019759184935
24498,Saint-Saud-Lacoussière,37,701.5,362.2,20490.805945945944,25.90756756756757,20779.574048467566,22.943205411374933
70039,Autoreille,1,42.0,17.0,20779.26,17.06,20779.26,17.06
53202,Saint-Berthevin-la-Tannière,7,149.0,69.3,21375.902857142857,16.592857142857145,20778.383020134228,18.325670995670997
15042,La Chapelle-Laurent,13,205.0,107.1,19998.084615384614,16.0,20777.517121951212,17.367142857142852
09235,Prat-Bonrepaux,5,644.5,303.7,21416.11,13.530000000000001,20777.016089992245,19.230161343431018
40143,Lamothe,5,138.5,58.5,22150.664,17.938,20776.907978339346,17.436239316239316
62800,Souastre,2,374.5,145.9,19399.46,19.115000000000002,20776.461762349798,15.42543522960932
24040,Beynac-et-Cazenac,5,127.5,71.5,21675.224,21.56,20776.439333333336,23.91641958041958
49178,Loiré,15,756.0,313.2,22520.264000000003,15.058666666666666,20776.38578042328,12.706286717752233
53240,Saint-Martin-du-Limet,4,278.5,125.30000000000001,20225.792500000003,13.4675,20776.382782764813,6.46388667198723
24564,Vanxains,18,461.5,219.7,20590.582777777778,19.05611111111111,20776.259631635974,19.846249431042327
88351,Plombières-les-Bains,13,700.5,300.40000000000003,21226.736153846156,9.772307692307693,20775.84967880086,12.782373501997336
44153,Saint-Aubin-des-Châteaux,29,1331.5,539.7,21185.365862068964,13.504137931034483,20775.59786706722,14.656131183991103
86023,Berthegon,2,206.5,100.1,20696.885000000002,12.6,20775.159249394674,12.48944055944056
71244,Jouvençon,1,138.0,49.099999999999994,20774.17,14.26,20774.17,14.26
17047,Biron,3,170.0,73.4,20926.51,12.363333333333335,20774.15094117647,12.534305177111715
72017,Auvers-sous-Montfaucon,2,89.5,29.200000000000003,22375.09,9.545,20773.86189944134,15.755787671232875
80475,Liéramont,1,221.0,90.89999999999999,20773.8,14.96,20773.8,14.960000000000003
07144,Loubaresse,1,21.0,12.0,20772.67,8.33,20772.67,8.33
71233,L'Hôpital-le-Mercier,6,206.5,85.6,20802.61,16.358333333333334,20771.77506053269,12.852301401869159
88121,Damas-aux-Bois,3,275.5,113.30000000000001,20733.95,6.086666666666667,20771.521705989107,11.738578993821712
04142,Oppedette,1,12.0,6.2,20771.51,25.81,20771.51,25.81
64433,Osse-en-Aspe,4,85.5,43.9,18145.975,22.7675,20771.486608187133,24.601548974943054
50174,Équilly,1,53.0,15.9,20771.02,18.87,20771.02,18.87
24137,Coulaures,13,488.0,230.39999999999998,21353.27076923077,17.65230769230769,20771.018473360655,20.52823784722222
42106,Grézolles,2,108.0,50.0,19738.125,25.755,20770.975,24.397
30042,Boisset-et-Gaujac,3,1081.0,459.79999999999995,22896.25,14.476666666666667,20770.731813135986,20.118584167029145
36060,Crevant,22,472.5,219.9,20428.087727272727,23.362272727272728,20770.542804232806,20.054429286039106
46054,Caniac-du-Causse,11,199.0,91.10000000000001,21491.465454545454,19.12818181818182,20770.49206030151,21.62439077936333
